2			
6652800	4353.9	6628.7	14025.8
6674400	4524.8	7428.3	14025.8
6696000	4524.8	7616.1	13722.8
6717600	4183.0	7616.1	13404.4
6739200	4183.0	7616.1	13404.4
6760800	4353.9	7828.8	13105.3
6782400	4353.9	7828.8	12802.3
6804000	4096.7	7828.8	11271.2
6825600	4096.7	7828.8	11271.2
6847200	4524.8	7616.1	10958.6
6868800	4524.8	5506.9	10701.5
6890400	4606.3	5506.9	10456.0
6912000	4606.3	5506.9	10456.0
6933600	4364.2	5102.6	9943.8
6955200	4778.0	3738.6	9434.8
6976800	5119.2	3738.6	8919.7
6998400	4778.0	3738.6	8407.6
7020000	4778.0	3111.7	8207.6
7041600	5200.6	2426.6	8207.6
7063200	5200.6	2426.6	8181.9
7084800	5200.6	2426.6	8181.9
7106400	4778.0	2412.0	8181.9
7128000	5119.2	2412.0	8178.1
7149600	4870.3	2412.0	8178.1
7171200	4870.3	2412.0	8178.1
7192800	4870.3	2273.7	7975.9
7214400	4610.4	2273.7	7774.5
7236000	4545.4	2273.7	7363.9
7257600	4545.4	2273.7	7363.9
7279200	4620.7	2250.4	7363.9
7300800	4880.6	2250.4	7363.9
7322400	4788.3	2250.4	7363.9
7344000	4788.3	2250.4	7363.9
7365600	4620.7	2046.2	7363.9
7387200	4880.6	2046.2	7569.3
7408800	4872.4	2046.2	7775.3
7430400	4870.3	2046.2	7775.3
7452000	4535.1	2046.2	7775.3
7473600	4531.0	2046.2	7775.3
7495200	4183.0	2046.2	7775.3
7516800	4183.0	2046.2	7775.3
7538400	4353.9	1980.9	7775.3
7560000	4600.1	1980.9	7775.3
7581600	4524.8	1783.2	7365.9
7603200	4524.8	1783.2	7365.9
7624800	4183.0	1783.2	6752.0
7646400	4353.9	1783.2	6752.0
7668000	4353.9	1783.2	6752.0
7689600	4008.8	1783.2	6752.0
7711200	4008.8	1783.2	6372.2
7732800	4423.7	1440.5	6304.2
7754400	4092.2	1440.5	6304.2
7776000	4524.8	1440.5	6303.0
7797600	3733.4	1440.5	5984.7
7819200	3733.4	1440.5	5793.7
7840800	4168.3	1440.5	5601.7
7862400	4176.6	1440.5	5601.7
7884000	4007.7	1440.5	5471.5
7905600	4007.7	1386.9	5338.7
7927200	3129.6	1386.9	5210.5
7948800	3139.9	1386.9	5210.5
7970400	3580.8	1386.9	4960.8
7992000	3582.9	1296.7	4838.6
8013600	3422.0	1296.7	4716.1
8035200	3582.9	1296.7	4716.1
8056800	3338.2	1386.9	4596.9
8078400	3250.2	1386.9	4596.9
8100000	2891.8	1386.9	4596.9
8121600	2725.7	1386.9	4596.9
8143200	2994.5	1296.7	4596.9
8164800	3170.5	1296.7	4596.9
8186400	2815.3	1296.7	4596.9
8208000	2815.3	1296.7	4596.9
8229600	2725.7	1490.9	4596.9
8251200	2546.5	1296.7	4596.9
8272800	2994.5	1490.9	4352.2
8294400	2994.5	1490.9	4352.2
8316000	2994.5	1490.9	4075.9
8337600	3170.5	1736.2	4075.9
8359200	2272.7	1491.0	3500.9
8380800	2546.5	1491.0	3882.1
8402400	2815.3	1672.0	3712.5
8424000	2994.5	1672.0	3438.9
8445600	2725.7	1672.0	3415.7
8467200	2725.7	1672.0	3415.7
8488800	2546.5	1549.2	3415.7
8510400	2815.3	1549.2	3468.0
8532000	2272.7	1736.2	3500.9
8553600	2272.7	1736.2	3500.9
8575200	1832.5	1391.8	3606.7
8596800	2190.4	1391.8	3606.7
8618400	2007.8	1391.8	3606.7
8640000	1832.5	1391.8	3606.7
8661600	2199.2	1121.9	3606.7
8683200	1832.5	819.2	3560.3
8704800	2007.8	819.2	3532.7
8726400	2007.8	819.2	3532.7
8748000	2288.8	819.2	3532.7
8769600	1925.4	819.2	3585.3
8791200	2199.2	819.2	3585.3
8812800	2199.2	819.2	3585.3
8834400	2559.4	819.2	3443.4
8856000	2559.4	650.7	3443.4
8877600	1904.9	650.7	3213.0
8899200	1719.0	650.7	3213.0
8920800	1719.0	650.7	3186.0
8942400	1904.9	650.7	2908.1
8964000	1904.9	650.7	2810.3
8985600	1913.1	650.7	2810.3
9007200	1791.2	650.7	2690.7
9028800	1791.2	650.7	1984.6
9050400	1791.2	650.7	1737.6
9072000	1923.4	650.7	1737.6
9093600	1985.6	650.7	1737.6
9115200	1801.4	600.6	1752.4
9136800	1985.6	600.6	1739.4
9158400	1985.6	600.6	1739.4
9180000	1708.5	525.8	1739.4
9201600	1801.4	525.8	1739.4
9223200	2168.2	525.8	1739.4
9244800	2168.2	525.8	1739.4
9266400	1801.4	418.9	1842.3
9288000	1801.4	418.9	1895.6
9309600	1906.7	418.9	1949.4
